id_vaga,id_candidato,estado,modalidade,tipo_contratacao,nivel_profissional_vaga,nivel_ingles_vaga,nivel_espanhol_vaga,nivel_profissional_cand,nivel_ingles_cand,nivel_espanhol_cand,dias_ate_update
6209,28780.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,None,None,0.0
6209,28776.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,Avançado,Básico,0.0
6209,28771.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,Básico,Nenhum,0.0
6209,28770.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,Básico,Nenhum,0.0
6209,28769.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,None,None,1.0
6209,28768.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,None,None,6.0
6209,28765.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,None,None,0.0
6209,28761.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,None,None,1.0
6209,28760.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,None,None,0.0
6209,17032.0,São Paulo,None,Cooperado,Analista,Básico,Nenhum,None,Básico,Básico,0.0
6210,29887.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Básico,Básico,0.0
6210,29700.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Básico,Básico,0.0
6210,29577.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29568.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Nenhum,Nenhum,16.0
6210,29520.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29519.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29487.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29476.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29437.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29187.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Nenhum,Nenhum,15.0
6210,29176.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Intermediário,Nenhum,0.0
6210,29140.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Básico,Nenhum,0.0
6210,29123.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,10.0
6210,29066.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29063.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29062.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29060.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29049.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,29001.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Básico,Básico,0.0
6210,28910.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Básico,Básico,0.0
6210,28895.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Avançado,Avançado,0.0
6210,28823.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Intermediário,Intermediário,0.0
6210,28807.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,28801.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,None,None,0.0
6210,28784.0,São Paulo,None,Cooperado,Júnior,Básico,Nenhum,None,Básico,Nenhum,0.0
6211,16791.0,São Paulo,None,CLT Full,Sênior,Nenhum,Nenhum,None,Básico,Básico,0.0
6211,4147.0,São Paulo,None,CLT Full,Sênior,Nenhum,Nenhum,None,None,None,0.0
6212,28934.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,27378.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,Intermediário,Avançado,0.0
6212,26890.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,4.0
6212,24746.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,22782.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,21117.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,18601.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,16765.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,Avançado,Básico,0.0
6212,15224.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,14843.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,14718.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,Avançado,Intermediário,0.0
6212,13890.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,12678.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,12647.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,12504.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,Avançado,Intermediário,0.0
6212,12470.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,12074.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,Fluente,Fluente,0.0
6212,10904.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,Avançado,Nenhum,0.0
6212,395.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6212,394.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Nenhum,None,None,None,0.0
6213,28820.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6213,27818.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Básico,Básico,0.0
6213,23892.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Avançado,Nenhum,0.0
6214,15732.0,São Paulo,None,PJ/Autônomo,Analista,Avançado,Nenhum,None,None,None,0.0
6214,3096.0,São Paulo,None,PJ/Autônomo,Analista,Avançado,Nenhum,Sênior,Avançado,Intermediário,0.0
6215,15732.0,Alagoas,None,CLT Full,Supervisor,Básico,Básico,None,None,None,0.0
6216,28848.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6216,28839.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Intermediário,Básico,0.0
6216,28755.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6216,28745.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6216,28480.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Avançado,Básico,0.0
6216,28154.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6217,29683.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,29682.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,29681.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,29265.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,29227.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,29213.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,Intermediário,Básico,0.0
6217,29198.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,29197.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,28851.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,28849.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,0.0
6217,28844.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,None,None,12.0
6217,27067.0,São Paulo,None,PJ/Autônomo,Supervisor,Intermediário,Básico,None,Intermediário,Básico,0.0
6218,29955.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6218,29788.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6218,29737.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6218,29730.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6218,29714.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6218,29213.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,Intermediário,Básico,0.0
6218,28981.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6218,28980.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6218,28932.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6218,28919.0,São Paulo,None,PJ/Autônomo,Analista,Nenhum,Nenhum,None,None,None,0.0
6219,29228.0,São Paulo,None,PJ/Autônomo,Analista,Intermediário,Nenhum,None,Intermediário,Nenhum,0.0
6219,29213.0,São Paulo,None,PJ/Autônomo,Analista,Intermediário,Nenhum,None,Intermediário,Básico,0.0
6219,29188.0,São Paulo,None,PJ/Autônomo,Analista,Intermediário,Nenhum,None,None,None,0.0
6219,15425.0,São Paulo,None,PJ/Autônomo,Analista,Intermediário,Nenhum,None,None,None,0.0
6220,29047.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6220,28944.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6220,28930.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,1.0
6220,23396.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,28991.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,28943.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,28894.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,1.0
6221,28888.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,28862.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,28842.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,28003.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,27976.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,27965.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,Intermediário,Básico,0.0
6221,27589.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,26857.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,26799.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,1.0
6221,23920.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,21729.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,0.0
6221,11438.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,4.0
6222,,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Básico,None,None,None,0.0
6223,30510.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,29775.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,29037.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,29023.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,29017.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,33.0
6223,29015.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,33.0
6223,29013.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,33.0
6223,29011.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,33.0
6223,29007.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,28999.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,28998.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,28006.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,26145.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,24550.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6223,1677.0,São Paulo,None,PJ/Autônomo,Sênior,Técnico,Básico,None,None,None,0.0
6224,29083.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,1.0
6224,16287.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,1.0
6224,16060.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
6224,7705.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,2.0
6224,7565.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
6225,22147.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
6226,,São Paulo,None,CLT Full,Sênior,Nenhum,Nenhum,None,None,None,0.0
6227,22692.0,São Paulo,None,CLT Full,Sênior,Nenhum,Nenhum,None,None,None,18.0
6228,,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
6229,28820.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Avançado,None,None,None,0.0
6229,23892.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Avançado,None,Avançado,Nenhum,0.0
6230,27499.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Básico,Básico,0.0
6230,17032.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Básico,Básico,0.0
6230,3185.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Avançado,Avançado,0.0
6231,,Pernambuco,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
6232,26890.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,10.0
6232,12647.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
6232,12504.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,Avançado,Intermediário,0.0
6233,27550.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,Avançado,Intermediário,0.0
6233,25952.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
6233,17383.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
6233,833.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
6234,30310.0,Rio de Janeiro,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Fluente,Avançado,0.0
6234,29672.0,Rio de Janeiro,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
6235,28988.0,Rio de Janeiro,None,PJ/Autônomo,Analista,Básico,Básico,None,Avançado,Nenhum,1.0
6236,30172.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,Intermediário,Intermediário,0.0
6236,29563.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
6236,29035.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,5.0
6236,28985.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,6.0
6237,30126.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,Intermediário,Intermediário,19.0
6237,29499.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
6237,29045.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,Básico,Básico,12.0
6237,29022.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,Básico,Nenhum,12.0
6237,2444.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
6238,28224.0,Ceará,None,CLT Full,Analista,Básico,Nenhum,None,Básico,Nenhum,0.0
6239,29322.0,Ceará,None,CLT Full,Analista,Básico,Nenhum,None,None,None,0.0
6239,29309.0,Ceará,None,CLT Full,Analista,Básico,Nenhum,None,None,None,0.0
6239,29139.0,Ceará,None,CLT Full,Analista,Básico,Nenhum,None,Intermediário,Nenhum,0.0
6239,29039.0,Ceará,None,CLT Full,Analista,Básico,Nenhum,None,None,None,4.0
6239,29038.0,Ceará,None,CLT Full,Analista,Básico,Nenhum,None,None,None,0.0
6239,22714.0,Ceará,None,CLT Full,Analista,Básico,Nenhum,None,None,None,0.0
6239,22187.0,Ceará,None,CLT Full,Analista,Básico,Nenhum,None,Intermediário,Fluente,0.0
6240,28911.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
6240,28893.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,1.0
6240,28880.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,9.0
6241,30217.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Avançado,Básico,5.0
6241,29360.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,29359.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,29296.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Avançado,Básico,0.0
6241,29192.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Avançado,Avançado,0.0
6241,28889.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Fluente,Básico,14.0
6241,27019.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,27018.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,26897.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,26626.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,26454.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Fluente,Intermediário,0.0
6241,26340.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,26186.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,25266.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,24322.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Fluente,Avançado,0.0
6241,23405.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Avançado,Nenhum,0.0
6241,22859.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,19610.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Avançado,Básico,0.0
6241,18184.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,18182.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,16669.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,14140.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Avançado,Básico,0.0
6241,12452.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6241,7303.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,Intermediário,Avançado,13.0
6241,7082.0,São Paulo,None,PJ/Autônomo,Pleno,Fluente,Nenhum,None,None,None,0.0
6242,29853.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29844.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Básico,Nenhum,0.0
6242,29497.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29494.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29493.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29490.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29489.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29488.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29473.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29472.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29471.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29396.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29082.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Avançado,Básico,14.0
6242,29080.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Intermediário,Básico,16.0
6242,29078.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Básico,Nenhum,16.0
6242,29074.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29072.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,29068.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,28839.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Intermediário,Básico,26.0
6242,28837.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,28826.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Intermediário,Básico,24.0
6242,26881.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,7.0
6242,25956.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6242,21835.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,Fluente,Básico,0.0
6242,20959.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6243,29079.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
6243,28942.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
6243,28940.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
6243,28915.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,8.0
6243,28857.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
6243,27007.0,Rio Grande do Sul,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,2.0
6244,28854.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Básico,None,None,None,10.0
6245,28339.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6245,17970.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6245,14452.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6245,10882.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,0.0
6246,28846.0,São Paulo,None,PJ/Autônomo,Pleno,Nenhum,Nenhum,None,None,None,28.0
6247,,São Paulo,None,CLT Full,Especialista,Avançado,Nenhum,None,None,None,0.0
6248,28966.0,São Paulo,None,CLT Full,Júnior,Avançado,Nenhum,None,None,None,0.0
6248,28887.0,São Paulo,None,CLT Full,Júnior,Avançado,Nenhum,None,None,None,0.0
6248,28838.0,São Paulo,None,CLT Full,Júnior,Avançado,Nenhum,None,None,None,0.0
6249,29691.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,Básico,Básico,0.0
6250,19696.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,None,None,0.0
6250,12720.0,São Paulo,None,PJ/Autônomo,Sênior,Nenhum,Nenhum,None,Intermediário,Nenhum,0.0
6251,29243.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,4.0
6251,29213.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,Intermediário,Básico,0.0
6251,29056.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
6251,28997.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
6251,28995.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,0.0
6251,28904.0,São Paulo,None,PJ/Autônomo,Pleno,Avançado,Nenhum,None,None,None,1.0
